fips,2015,2016,2017,2018
22033,31635259.0,31335354.0,31114864.0,32817001.0
22035,175695.0,201446.0,204591.0,187385.0
22037,415855.0,409005.0,425595.0,442954.0
22039,879623.0,876533.0,870261.0,870132.0
22041,427764.0,424804.0,430950.0,495366.0
22043,329792.0,338160.0,338343.0,337955.0
22045,3588693.0,3190657.0,3105170.0,3117265.0
22047,1846625.0,1920906.0,2066737.0,2056001.0
22049,487363.0,443072.0,448281.0,443556.0
22053,21357371.0,21270881.0,21341754.0,21754436.0
22051,908047.0,922418.0,916309.0,913264.0
22055,14161299.0,13074227.0,13144874.0,13515417.0
22057,4333557.0,3828674.0,3821091.0,3978516.0
22059,455339.0,445973.0,447162.0,462138.0
22061,1880249.0,1909955.0,1945577.0,1914163.0
22063,2354447.0,2211461.0,2296680.0,2346977.0
22065,434753.0,446811.0,443243.0,449912.0
22067,633534.0,683754.0,622742.0,597005.0
22069,1282694.0,1273527.0,1369322.0,1385024.0
22071,22624821.0,22652481.0,22640166.0,23196847.0
22073,6891832.0,7164425.0,7194183.0,7285480.0
22075,3903701.0,3491159.0,3307851.0,3444860.0
22077,784561.0,754677.0,763454.0,708965.0
22079,5140272.0,5244230.0,5259797.0,5322092.0
22081,804981.0,821791.0,1094053.0,1271107.0
22083,493663.0,513581.0,501145.0,501952.0
22085,711516.0,663004.0,710769.0,789765.0
22087,1341730.0,1369282.0,1325830.0,1317707.0
22089,9415697.0,8566834.0,9235840.0,9662139.0
22091,146015.0,143046.0,137847.0,141576.0
22093,3091041.0,2644422.0,3019784.0,3133283.0
22095,2884178.0,2915834.0,2562558.0,2367760.0
22097,2549714.0,2454562.0,2495327.0,2548496.0
22099,1509427.0,1428451.0,1397653.0,1415755.0
22101,2807526.0,2511389.0,2410106.0,2479914.0
22103,8743155.0,8851818.0,8897905.0,9056766.0
22105,3687749.0,3708532.0,3863443.0,3894065.0
22107,115444.0,133792.0,132184.0,122324.0
22109,6244249.0,5639720.0,5381059.0,5535908.0
22111,632819.0,580206.0,588380.0,624213.0
22113,1831775.0,1689785.0,1728755.0,1732086.0
22115,1899629.0,1851785.0,1850151.0,1847621.0
22117,1116134.0,1122870.0,1084091.0,1090184.0
22119,1123677.0,1098596.0,1076643.0,1123296.0
22121,3078064.0,2853638.0,3160246.0,3199431.0
22123,205144.0,240769.0,237010.0,252662.0
22125,778722.0,778961.0,814343.0,806915.0
22127,439101.0,431826.0,440342.0,439900.0
23001,4076246.0,4124051.0,4147966.0,4266879.0
23003,2221966.0,2302821.0,2326967.0,2357454.0
23005,17697798.0,18239598.0,18928099.0,19382624.0
23007,982117.0,972847.0,959824.0,985027.0
23009,2141685.0,2143713.0,2124723.0,2197937.0
23011,4785659.0,4881037.0,4968318.0,5025676.0
23013,1483391.0,1520106.0,1533423.0,1555505.0
23015,973621.0,991563.0,995145.0,1030391.0
23017,1473755.0,1488812.0,1534604.0,1551556.0
23019,5633056.0,5769790.0,5856821.0,6017850.0
23021,493508.0,495156.0,513749.0,534476.0
23023,1406671.0,1432812.0,1444197.0,1442267.0
23025,1636459.0,1676901.0,1678925.0,1660106.0
23027,947534.0,960808.0,987905.0,994584.0
23029,1072106.0,1066832.0,1043460.0,1026010.0
23031,6758274.0,6908370.0,7149557.0,7424554.0
24001,2814806.0,2847186.0,2853380.0,2828976.0
24003,42104490.0,43433071.0,43912212.0,45313225.0
24005,45698283.0,47681068.0,47570237.0,48916032.0
24510,43432082.0,44465683.0,44769894.0,45594014.0
24009,4180425.0,4512446.0,4703874.0,4127614.0
24011,1130209.0,1174149.0,1202262.0,1210266.0
24013,5522837.0,5672663.0,5768914.0,5805798.0
24015,3695969.0,3812378.0,3813650.0,4242723.0
24017,4943019.0,5217937.0,5395576.0,5318368.0
24019,1263204.0,1273043.0,1279514.0,1288622.0
24021,11761902.0,12069333.0,12184210.0,12479134.0
24023,1203901.0,1201151.0,1217228.0,1228093.0
24025,11269904.0,11452466.0,11644215.0,11877161.0
24027,22060113.0,22850190.0,23140957.0,23953910.0
24029,791154.0,797360.0,817395.0,831822.0
24031,79621199.0,83044022.0,83800001.0,86116398.0
24033,39183813.0,40288797.0,40673672.0,41879165.0
24035,1496848.0,1533706.0,1620031.0,1668547.0
24039,6285462.0,6408602.0,6402262.0,6611288.0
24037,900209.0,886453.0,909121.0,918716.0
24041,1975109.0,1936586.0,1941443.0,1983724.0
24043,6682471.0,6888801.0,6876083.0,7053214.0
24045,4622249.0,4751176.0,4848087.0,4915684.0
24047,2608013.0,2643282.0,2714543.0,2761060.0
25001,11980440.0,12058261.0,12192071.0,12459842.0
25003,6539113.0,6577320.0,6563795.0,6659360.0
25005,22861560.0,22793334.0,23625974.0,23895996.0
25007,1660210.0,1678037.0,1718947.0,1769760.0
25009,40326051.0,41005451.0,42167576.0,43173489.0
25011,2688491.0,2701844.0,2749316.0,2807921.0
25013,20409531.0,20442640.0,20680926.0,20997698.0
25015,6540484.0,6599855.0,6751489.0,6838493.0
25017,144056910.0,146813885.0,150948251.0,157384459.0
25019,1673678.0,1695910.0,1722140.0,1791518.0
25021,49028135.0,49343248.0,49807121.0,51010895.0
25023,22538066.0,22708016.0,23329700.0,23842961.0
25025,102340696.0,105533781.0,108741572.0,112691074.0
25027,38484393.0,38968029.0,39793112.0,40731879.0
26001,207680.0,215680.0,228716.0,234458.0
26003,252524.0,249362.0,248816.0,257950.0
26005,3794810.0,3957389.0,4025184.0,4429115.0
26007,984917.0,973702.0,1002334.0,1013753.0
26009,513450.0,512301.0,536896.0,560544.0
26011,375044.0,384314.0,397930.0,409206.0
26013,257167.0,246983.0,255425.0,259101.0
26015,1436439.0,1357971.0,1438438.0,1434575.0
26017,3508955.0,3499875.0,3468934.0,3481282.0
26019,361287.0,372819.0,375422.0,388078.0
26021,6438915.0,6586651.0,6828838.0,6877563.0
26023,1184087.0,1245185.0,1260046.0,1313708.0
26025,5528791.0,5594998.0,5609810.0,5766360.0
26027,932658.0,993586.0,1001660.0,1021138.0
26029,1034295.0,1085000.0,1097980.0,1116998.0
26031,552905.0,566698.0,566697.0,588424.0
26033,1019592.0,1033661.0,1050263.0,1074455.0
26035,740488.0,789999.0,824359.0,868897.0
26037,1660168.0,1705952.0,1763539.0,1773185.0
26039,364684.0,374857.0,419383.0,441864.0
26041,1139487.0,1147124.0,1140664.0,1174550.0
26043,1161275.0,1202929.0,1230728.0,1268113.0
26045,4178968.0,4309150.0,4213443.0,4296062.0
26047,1455912.0,1479016.0,1527464.0,1562456.0
26049,13194798.0,13122491.0,13162959.0,13455676.0
26051,418032.0,426696.0,450326.0,468988.0
26053,441400.0,454835.0,451286.0,465509.0
26055,4400014.0,4492132.0,4604663.0,4668753.0
26057,1141807.0,1242948.0,1212339.0,1291648.0
26059,1485024.0,1451015.0,1478343.0,1494487.0
26061,1058091.0,1072341.0,1085067.0,1111719.0
26063,1401275.0,1319411.0,1330819.0,1357151.0
26065,13721207.0,14053425.0,14177008.0,14491884.0
26067,1533220.0,1412179.0,1418911.0,1539368.0
26069,648137.0,662112.0,680887.0,713289.0
26071,308276.0,309604.0,312681.0,320439.0
26073,2218781.0,2213870.0,2228482.0,2263492.0
26075,5252177.0,5490037.0,5525960.0,5662101.0
26077,11482438.0,11868155.0,12087272.0,12530386.0
26079,482327.0,484981.0,509196.0,537710.0
26081,36141084.0,36960150.0,37692523.0,38895591.0
26083,54810.0,58432.0,60941.0,62345.0
26085,189890.0,198570.0,206695.0,210873.0
26087,1868234.0,1922854.0,1940893.0,1993372.0
26089,602364.0,648970.0,627146.0,644548.0
26091,2471418.0,2530092.0,2544827.0,2674402.0
26093,5761800.0,5950163.0,6131153.0,6289053.0
26095,174423.0,169296.0,177967.0,178540.0
26097,584437.0,616120.0,613132.0,620632.0
26099,33597322.0,34515875.0,35408118.0,36366570.0
26101,656710.0,685252.0,685561.0,698720.0
26103,3061807.0,3188673.0,3088151.0,3091552.0
26105,967612.0,956916.0,983066.0,1021720.0
26107,1152893.0,1202562.0,1196951.0,1175082.0
26109,663893.0,645666.0,685949.0,699327.0
26111,4889900.0,4682356.0,4882666.0,4917510.0
26113,333150.0,336450.0,371743.0,358710.0
26115,5410633.0,5510337.0,5598240.0,5644944.0
26117,1477933.0,1457961.0,1547111.0,1594841.0
26119,253698.0,255254.0,264186.0,274225.0
26121,5915840.0,5897718.0,5922919.0,6004546.0
26123,1189506.0,1222990.0,1226650.0,1275064.0
26125,94319703.0,97234958.0,98555068.0,100906866.0
26127,671701.0,685916.0,687675.0,718437.0
26129,514152.0,502351.0,546851.0,567601.0
26131,134941.0,138744.0,141876.0,142264.0
26133,642306.0,629201.0,643961.0,673677.0
26135,197573.0,199445.0,202950.0,209237.0
26137,829996.0,873003.0,894499.0,929428.0
26139,12106940.0,12189756.0,12703019.0,13219620.0
26141,373275.0,393475.0,396078.0,398223.0
26143,537347.0,550260.0,563167.0,581803.0
26145,7741964.0,7929192.0,7943763.0,8120484.0
26151,1077248.0,1084868.0,1125535.0,1134210.0
26153,285016.0,296606.0,310374.0,311523.0
26155,1597659.0,1602095.0,1655238.0,1684436.0
26147,4884175.0,4965492.0,4952919.0,5122024.0
26149,1884692.0,1986858.0,1929389.0,1903755.0
26157,1323873.0,1326081.0,1293788.0,1302518.0
26159,2387816.0,2803568.0,2722042.0,2709396.0
26161,20096509.0,20688097.0,21313699.0,21963864.0
26163,84084627.0,85464905.0,86258000.0,88005730.0
26165,1105937.0,1128765.0,1176073.0,1208119.0
27001,393204.0,398507.0,420128.0,435031.0
27003,12997931.0,13204641.0,13507196.0,13920520.0
27005,1167383.0,1220272.0,1259046.0,1274964.0
27007,1511266.0,1566817.0,1569510.0,1616550.0
27009,1481554.0,1538295.0,1564886.0,1548963.0
27011,218670.0,215348.0,219523.0,244870.0
27013,3862661.0,3849368.0,4042066.0,4007832.0
27015,1265789.0,1201935.0,1292798.0,1348618.0
27017,1079905.0,1118083.0,1139922.0,1131080.0
27019,4756758.0,4727484.0,4930243.0,4982250.0
27021,812335.0,830036.0,855671.0,891066.0
27023,602555.0,567336.0,566988.0,589368.0
27025,1308121.0,1342975.0,1387564.0,1418665.0
27027,1741658.0,1766128.0,1780816.0,1837525.0
27029,271636.0,284044.0,276525.0,281698.0
27031,299085.0,273280.0,247678.0,252026.0
27033,628822.0,556179.0,648372.0,701471.0
27035,2493304.0,2457596.0,2434394.0,2495344.0
27037,24002005.0,24388284.0,24817284.0,25800389.0
27039,590532.0,622555.0,613389.0,687774.0
27041,1789164.0,1852248.0,1752586.0,1820998.0
27043,489931.0,554910.0,513808.0,499879.0
27045,612980.0,695039.0,618366.0,600821.0
27047,1058404.0,1165428.0,1108282.0,1137572.0
27049,2508142.0,2609788.0,2619441.0,2690313.0
27051,326956.0,329385.0,285888.0,332796.0
27053,114465989.0,116975987.0,119283227.0,122552072.0
27055,490083.0,488518.0,521471.0,523549.0
27057,604791.0,619850.0,644871.0,670585.0
27059,1035051.0,1038315.0,1054112.0,1095281.0
27061,1924535.0,2038701.0,1985494.0,2079149.0
27063,690686.0,609992.0,665442.0,671346.0
27065,360606.0,410940.0,409260.0,383613.0
27067,2485209.0,2462913.0,2519817.0,2561566.0
27069,248430.0,274211.0,255417.0,287951.0
27071,463739.0,477406.0,468341.0,483803.0
27073,318287.0,312404.0,275090.0,355101.0
27075,543366.0,573100.0,633955.0,678920.0
27077,177585.0,167599.0,177596.0,185363.0
27079,848549.0,890598.0,941682.0,909516.0
27081,327851.0,302976.0,285950.0,353748.0
27083,1454316.0,1367354.0,1341581.0,1378792.0
27087,1837450.0,1884386.0,1910707.0,1782458.0
27089,185603.0,231021.0,187011.0,182241.0
27091,311684.0,360837.0,373461.0,374093.0
27085,1084573.0,1014414.0,1155886.0,1024825.0
27093,797922.0,755193.0,785080.0,803213.0
27095,743233.0,758812.0,758981.0,766914.0
27097,1153225.0,1169865.0,1157047.0,1177187.0
27099,1763936.0,1898568.0,1788469.0,1897575.0
27101,699109.0,674145.0,591239.0,609134.0
27103,1400610.0,1400726.0,1495668.0,1468349.0
27105,1276693.0,1166846.0,1261977.0,1277102.0
27107,231172.0,238618.0,222126.0,271725.0
27109,9480782.0,9882843.0,10191913.0,10738821.0
27111,2216803.0,2210039.0,2241975.0,2282953.0
27113,1148239.0,1084033.0,1124665.0,1182547.0
27115,657985.0,682864.0,699122.0,658912.0
27117,669070.0,703302.0,740914.0,744267.0
27119,1156599.0,1189382.0,1285426.0,1391103.0
27121,509939.0,522044.0,529818.0,562130.0
27123,37645716.0,38087301.0,38516113.0,39057292.0
27125,184733.0,202829.0,220095.0,229702.0
27127,879110.0,798680.0,760935.0,825495.0
27129,849770.0,798747.0,791295.0,730537.0
27131,2119288.0,2176105.0,2215381.0,2303295.0
27133,679242.0,699246.0,705481.0,708120.0
27135,1073768.0,1074654.0,1160892.0,1225610.0
27139,4902863.0,5164472.0,5478390.0,5616653.0
27141,3004115.0,3021598.0,3080014.0,3183353.0
27143,536878.0,526227.0,553090.0,451649.0
27137,9144278.0,9851128.0,10050099.0,10625233.0
27145,7531881.0,7707380.0,7908438.0,7972940.0
27147,1975285.0,2089477.0,2083134.0,2177534.0
27149,613330.0,618864.0,601399.0,644872.0
27151,515700.0,473803.0,478364.0,504392.0
27153,776958.0,747664.0,823368.0,820431.0
27155,236931.0,204156.0,176413.0,260710.0
27157,663501.0,609257.0,657981.0,656788.0
27159,484345.0,486690.0,487678.0,487209.0
27161,925631.0,796919.0,827272.0,825656.0
27163,8824426.0,9100043.0,9506287.0,9752907.0
27165,403067.0,407683.0,432482.0,418797.0
27167,283176.0,319226.0,297267.0,330518.0
27169,2286236.0,2336934.0,2480192.0,2509223.0
27171,3772681.0,3872717.0,3932299.0,4002893.0
27173,718010.0,702296.0,583676.0,620648.0
28001,914893.0,899234.0,941445.0,882622.0
28003,1131780.0,1115435.0,1118241.0,1155768.0
28005,193006.0,183959.0,196300.0,198523.0
28007,490049.0,479397.0,455513.0,448492.0
28009,279023.0,317070.0,310266.0,317952.0
28011,941793.0,958759.0,941679.0,961922.0
28013,264964.0,302253.0,295725.0,288383.0
28015,112965.0,114396.0,118991.0,120154.0
28017,441586.0,441621.0,454364.0,456335.0
28019,598478.0,648139.0,652604.0,702981.0
28021,748394.0,535073.0,598941.0,583666.0
28023,278237.0,263516.0,256667.0,272738.0
28025,563056.0,588051.0,549126.0,556167.0
28027,637306.0,626325.0,612400.0,606094.0
28029,624116.0,618357.0,639835.0,615130.0
28031,527110.0,484308.0,536472.0,541807.0
28033,4453049.0,4722453.0,4883753.0,5006943.0
28035,3487272.0,3504946.0,3564731.0,3614553.0
28037,175407.0,174695.0,167801.0,169746.0
28039,401617.0,385415.0,390533.0,398739.0
28041,152901.0,147017.0,153304.0,154787.0
28043,741492.0,754356.0,754012.0,763469.0
28045,1529830.0,1526634.0,1513390.0,1558572.0
28047,7776723.0,7761323.0,7827323.0,7904206.0
28049,11183088.0,11159661.0,11122469.0,11214681.0
28051,265430.0,258386.0,258641.0,260493.0
28053,161287.0,152633.0,152850.0,157389.0
28055,17028.0,17515.0,17841.0,18356.0
28057,491718.0,490629.0,487338.0,486520.0
28059,6746245.0,7030782.0,7336887.0,7522803.0
28061,525755.0,498483.0,498057.0,562536.0
28063,121479.0,116910.0,108951.0,119131.0
28065,184855.0,179663.0,182377.0,181652.0
28067,2705065.0,2550612.0,2719583.0,2559289.0
28069,441006.0,464355.0,409116.0,375017.0
28071,1724087.0,1839830.0,1855118.0,1869337.0
28073,1493843.0,1484859.0,1466856.0,1529539.0
28075,2763989.0,2757248.0,2758498.0,2764388.0
28077,336917.0,308941.0,307130.0,312487.0
28079,467266.0,439605.0,491035.0,512026.0
28081,4194091.0,4219680.0,4259052.0,4298512.0
28083,1073069.0,1064325.0,1083914.0,1085376.0
28085,947187.0,955083.0,973819.0,986481.0
28087,2837610.0,2824609.0,2787765.0,2763507.0
28089,5621583.0,5832161.0,5798874.0,5897999.0
28091,635093.0,625897.0,683983.0,686845.0
28093,549802.0,514098.0,530464.0,566797.0
28095,800612.0,793194.0,801048.0,813248.0
28097,185769.0,188416.0,183675.0,181152.0
28099,926235.0,927426.0,940185.0,932420.0
28101,451610.0,441374.0,447035.0,449755.0
28103,203024.0,208313.0,223785.0,222115.0
28105,1487070.0,1515506.0,1517680.0,1549445.0
28107,1035080.0,1053862.0,1023231.0,1028548.0
28109,917525.0,914116.0,931600.0,973835.0
28111,256383.0,253831.0,251858.0,252394.0
28113,1088024.0,1049404.0,1056865.0,1069594.0
28115,817270.0,831728.0,830878.0,845698.0
28117,523853.0,514186.0,514036.0,522245.0
28119,105352.0,101555.0,97405.0,98309.0
28121,6183375.0,6112219.0,6012445.0,6194331.0
28123,1000050.0,962643.0,1031807.0,1068770.0
28125,90774.0,87112.0,86677.0,87344.0
28127,590249.0,585121.0,598431.0,604922.0
28129,416777.0,427175.0,445269.0,454413.0
28131,307796.0,317378.0,323235.0,327501.0
28133,577367.0,582274.0,586619.0,604682.0
28135,233435.0,244040.0,226384.0,224596.0
28137,441282.0,445330.0,448717.0,465681.0
28139,469374.0,467917.0,472794.0,483157.0
28141,424797.0,428253.0,429222.0,442011.0
28143,888937.0,978186.0,892574.0,872019.0
28145,866453.0,901293.0,937395.0,951834.0
28147,248219.0,227627.0,247219.0,243772.0
28149,1948142.0,1985431.0,2012304.0,2044502.0
28151,1481042.0,1464412.0,1441935.0,1459333.0
28153,636232.0,630300.0,631428.0,672801.0
28155,146501.0,149369.0,146957.0,153603.0
28157,157558.0,150712.0,149284.0,149871.0
28159,453129.0,461647.0,477111.0,490733.0
28161,259213.0,263313.0,281879.0,280411.0
28163,655691.0,644416.0,619172.0,656888.0
29001,738965.0,723612.0,728997.0,767444.0
29003,285234.0,301034.0,295044.0,296886.0
29005,258623.0,326388.0,332268.0,283842.0
29007,944932.0,974056.0,907237.0,936372.0
29009,1377581.0,1257080.0,1243222.0,1310883.0
29011,338959.0,364396.0,370620.0,359400.0
29013,354155.0,390385.0,410271.0,401456.0
29015,369400.0,344125.0,339783.0,350835.0
29017,175009.0,187958.0,188817.0,187918.0
29019,7857989.0,7935639.0,8005117.0,8140223.0
29021,4284301.0,4203136.0,4281472.0,4291237.0
29023,1401967.0,1365826.0,1366026.0,1375966.0
29025,195739.0,187552.0,197679.0,228120.0
29027,1567186.0,1564183.0,1482104.0,1617194.0
29029,1263748.0,1251989.0,1272992.0,1319233.0
29031,3584715.0,3542729.0,3548873.0,3644297.0
29033,299136.0,351049.0,323532.0,295657.0
29035,115939.0,113140.0,116184.0,119057.0
29037,2315661.0,2419762.0,2491460.0,2538540.0
29039,262398.0,259084.0,259376.0,264220.0
29041,218426.0,247179.0,256796.0,221358.0
29043,1347154.0,1341398.0,1354564.0,1397263.0
29045,138804.0,132155.0,127473.0,144655.0
29047,9730541.0,9720712.0,9903163.0,10039988.0
29049,357190.0,355037.0,376114.0,353171.0
29051,4208498.0,4175362.0,4192196.0,4238180.0
29053,426891.0,450412.0,455168.0,461225.0
29055,553011.0,547414.0,551255.0,575031.0
29057,187738.0,191114.0,180354.0,174567.0
29059,251376.0,256974.0,255866.0,263392.0
29061,168706.0,176496.0,189741.0,182591.0
29063,283045.0,295147.0,325931.0,313421.0
29065,299146.0,292913.0,293845.0,303430.0
29067,544384.0,572490.0,569165.0,599286.0
29069,743443.0,729480.0,691183.0,735316.0
29071,3899274.0,3918131.0,3941168.0,4003073.0
29073,396016.0,388999.0,398145.0,401043.0
29075,282611.0,260299.0,285614.0,231416.0
29077,14261350.0,14470597.0,14742732.0,15023186.0
29079,487494.0,471122.0,448490.0,454537.0
29081,221003.0,236989.0,276319.0,275583.0
29083,721712.0,653315.0,651087.0,685543.0
29085,119023.0,120489.0,120906.0,127499.0
29087,170740.0,224703.0,198576.0,172856.0
29089,222177.0,213261.0,215071.0,226353.0
29091,1135611.0,1063995.0,1076105.0,1121522.0
29093,403518.0,384492.0,390388.0,424616.0
29095,40491120.0,40473928.0,40916261.0,42122646.0
29097,5192766.0,5240207.0,5327988.0,5292144.0
29099,4624132.0,4544186.0,4659262.0,4756553.0
29101,1540954.0,1551219.0,1557633.0,1569223.0
29103,121376.0,140029.0,110786.0,118291.0
29105,964543.0,945363.0,1003521.0,1038697.0
29107,739446.0,750463.0,782447.0,746666.0
29109,834108.0,760141.0,782540.0,821750.0
29111,235199.0,238487.0,216405.0,227307.0
29113,975250.0,1032803.0,1039732.0,1031761.0
29115,371314.0,366828.0,367932.0,402930.0
29117,512689.0,588447.0,569660.0,570965.0
29121,513401.0,522606.0,507967.0,530496.0
29123,275235.0,266196.0,266363.0,266746.0
29125,144880.0,131333.0,134670.0,139712.0
29127,1027093.0,1047562.0,1018208.0,1053998.0
29119,576944.0,517636.0,533146.0,556802.0
29129,163270.0,137560.0,159196.0,109836.0
29131,934045.0,916961.0,876577.0,888047.0
29133,315642.0,378406.0,425127.0,367791.0
29135,438433.0,370868.0,407806.0,425073.0
29137,221396.0,289466.0,228059.0,271330.0
29139,360634.0,346984.0,367230.0,315741.0
29141,506167.0,469703.0,455483.0,453177.0
29143,1164788.0,1121748.0,1073642.0,1116867.0
29145,1851696.0,1733178.0,1699140.0,1720273.0
29147,729017.0,677649.0,694059.0,730282.0
29149,220433.0,207266.0,193723.0,207913.0
29151,438171.0,398270.0,385016.0,401744.0
29153,138815.0,139512.0,139479.0,148828.0
29155,470760.0,439050.0,401067.0,423612.0
29157,848190.0,897144.0,839132.0,864963.0
29159,1512883.0,1519841.0,1514428.0,1539823.0
29161,1445476.0,1461038.0,1464826.0,1495213.0
29163,483516.0,534978.0,513480.0,481033.0
29165,5494159.0,5725980.0,5888034.0,5965298.0
29167,681166.0,653746.0,663190.0,691552.0
29169,2073252.0,2011626.0,2034497.0,2022292.0
29171,158259.0,138197.0,130913.0,126767.0
29173,347577.0,416899.0,394641.0,365560.0
29175,1116604.0,1163422.0,1148961.0,1155633.0
29177,426439.0,409003.0,414913.0,413204.0
29179,203504.0,200763.0,208190.0,222126.0
29181,203513.0,196772.0,197247.0,204642.0
29195,991086.0,1020255.0,1003411.0,943201.0
29197,75590.0,73514.0,71128.0,72701.0
29199,147537.0,152321.0,139429.0,129648.0
29201,1339001.0,1312292.0,1359554.0,1401953.0
29203,118366.0,118584.0,119359.0,120956.0
29205,189057.0,190515.0,163147.0,171298.0
29183,13458935.0,13898372.0,14155370.0,14793630.0
29185,154211.0,153364.0,149896.0,150092.0
29187,1971961.0,1995731.0,1908134.0,2037226.0
29189,68843658.0,68373290.0,69780743.0,71640132.0
29510,28906326.0,27687564.0,27479264.0,28460911.0
29186,583144.0,567514.0,583129.0,619144.0
29207,1103531.0,1099907.0,1045795.0,1115134.0
29209,579147.0,568143.0,573630.0,580730.0
29211,316462.0,281883.0,306666.0,257647.0
29213,2085010.0,2037254.0,2071937.0,2133363.0
29215,443474.0,423906.0,421193.0,429362.0
29217,931553.0,915484.0,943482.0,882387.0
29219,926929.0,963510.0,925412.0,958900.0
29221,356789.0,344941.0,343531.0,353922.0
29223,215476.0,217971.0,217781.0,216719.0
29225,618822.0,604945.0,614511.0,665452.0
29227,80605.0,84036.0,80784.0,70455.0
29229,364691.0,357398.0,359819.0,369051.0
30001,492039.0,492895.0,459211.0,394127.0
30003,892234.0,783886.0,903544.0,962622.0
30005,205467.0,181000.0,164944.0,197201.0
30007,117253.0,116221.0,121979.0,117975.0
30009,234222.0,232444.0,257895.0,251273.0
30011,128860.0,129726.0,101083.0,79564.0
30013,3646286.0,3548307.0,3644181.0,3782722.0
30015,141837.0,128170.0,130473.0,209992.0
30017,521345.0,477042.0,472769.0,450836.0
30019,92807.0,105290.0,115689.0,86163.0
30021,416305.0,383869.0,409521.0,416817.0
30023,250015.0,250307.0,253121.0,257985.0
30025,273824.0,238463.0,236144.0,213696.0
30027,462286.0,411035.0,414492.0,418322.0
30029,3468012.0,3556754.0,3654009.0,3726973.0
30031,4437299.0,4812991.0,4922067.0,5178452.0
30033,103073.0,81656.0,62067.0,55437.0
30035,416094.0,418265.0,367090.0,430957.0
30037,32759.0,27526.0,29535.0,26293.0
30039,90837.0,85767.0,86702.0,87528.0
30041,700541.0,725228.0,693056.0,740055.0
30043,281513.0,267514.0,254650.0,256987.0
30045,186738.0,182284.0,161151.0,172725.0
30047,688217.0,731659.0,695636.0,710824.0
30049,3015879.0,3011893.0,3044480.0,3083311.0
30051,122016.0,112849.0,129530.0,174082.0
30053,460973.0,467850.0,484824.0,491930.0
30057,365472.0,363629.0,341436.0,382680.0
30055,105194.0,93878.0,96358.0,99139.0
30059,102446.0,91251.0,75214.0,79932.0
30061,84416.0,80140.0,83926.0,86029.0
30063,4529703.0,4616447.0,4844547.0,5004429.0
30065,291074.0,266374.0,279761.0,296292.0
30067,479314.0,471381.0,497042.0,512732.0
30069,50504.0,32989.0,24231.0,22506.0
30071,169772.0,132504.0,135907.0,132090.0
30073,164470.0,198689.0,196010.0,172592.0
30075,128475.0,119605.0,96761.0,99244.0
30077,201916.0,181332.0,190476.0,190670.0
30079,43379.0,34471.0,33134.0,36443.0
30081,891419.0,905592.0,945452.0,972076.0
30083,1170610.0,1015160.0,946740.0,985176.0
30085,408871.0,437138.0,412112.0,429720.0
30087,835851.0,832151.0,848997.0,781232.0
30089,289670.0,289688.0,301982.0,296745.0
30091,276193.0,288104.0,285901.0,234348.0
30093,1345729.0,1336930.0,1367335.0,1378646.0
30095,608565.0,539169.0,592867.0,621154.0
30097,229216.0,220727.0,248899.0,244249.0
30099,252806.0,265674.0,211217.0,252910.0
30101,284825.0,294793.0,266288.0,285082.0
30103,130328.0,112805.0,93634.0,101938.0
30105,300720.0,297133.0,293109.0,290784.0
30107,104663.0,99894.0,77251.0,97636.0
30109,58401.0,48628.0,71090.0,76035.0
30111,9072491.0,8508210.0,8707161.0,8875311.0
31001,1598569.0,1602055.0,1714119.0,1697971.0
31003,406389.0,477005.0,398641.0,397969.0
31005,30152.0,20816.0,18114.0,29322.0
31007,73856.0,88082.0,41614.0,68444.0
31009,60083.0,55222.0,41500.0,23606.0
31011,473938.0,483654.0,476813.0,451375.0
31013,561815.0,562449.0,584892.0,576177.0
31015,114316.0,111663.0,127372.0,166144.0
31017,246107.0,275298.0,220839.0,232081.0
31019,2382086.0,2417932.0,2560804.0,2588065.0
31021,368574.0,372113.0,415813.0,401761.0
31023,355510.0,277823.0,268579.0,283009.0
31025,715961.0,745086.0,837287.0,888860.0
31027,541796.0,567325.0,555665.0,551518.0
31029,250621.0,264767.0,250409.0,238371.0
31031,438933.0,439218.0,372995.0,318031.0
31033,681303.0,696396.0,676239.0,572030.0
31035,259723.0,247177.0,291137.0,279423.0
31037,586485.0,603023.0,568457.0,675670.0
31039,1087326.0,1193021.0,972675.0,881546.0
31041,823716.0,907201.0,714730.0,632937.0
31043,1191919.0,1207866.0,1328078.0,1320460.0
31045,321568.0,321374.0,298750.0,292301.0
31047,1334782.0,1413226.0,1360110.0,1411429.0
31049,67890.0,70171.0,89710.0,76752.0
31051,278857.0,257784.0,281591.0,287658.0
31053,1782769.0,1793309.0,1895362.0,1886102.0
31055,39642957.0,39116440.0,40808279.0,41051019.0
31057,134879.0,129705.0,127935.0,127078.0
31059,358645.0,319501.0,338053.0,334352.0
31061,82239.0,75817.0,89589.0,74235.0
31063,148368.0,136472.0,137211.0,146318.0
31065,275766.0,265767.0,237969.0,260230.0
31067,971938.0,955295.0,1038713.0,1059874.0
31069,68321.0,69790.0,66687.0,62411.0
31071,144924.0,147111.0,110094.0,111807.0
31073,93601.0,94224.0,89295.0,106431.0
31075,57764.0,46837.0,31715.0,36280.0
31077,126143.0,102995.0,88594.0,90759.0
31079,3139136.0,3088975.0,3196209.0,3274814.0
31081,513844.0,519794.0,521786.0,516602.0
